sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,agent,archetype,priority,completion,zero_completion,mandatory_failures,quality,backend_calls,blocked_calls,allocated,charged,min_bound,upper_bound,any_used_at_lower_bound,all_used_above_lower_bound,alloc_distance_from_equal,completion_minus_equal,latent_probs
workload,homogeneous__moderate,homogeneous,,unit,moderate,2098221685,joint_leontief,LEONTIEF,faf5cb82d22de62a,6297631944ac369e,a2,code_review+doc_processing+monitoring+research,1.0,0.625,False,3,0.43124999999999997,11,4,"{""COMPUTE"": 85, ""MEMORY"": 74, ""DATASET"": 25, ""API_CREDITS"": 37}","{""COMPUTE"": 82, ""MEMORY"": 71, ""DATASET"": 24, ""API_CREDITS"": 35}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 194, ""MEMORY"": 164, ""API_CREDITS"": 96, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,2098221685,joint_leontief,LEONTIEF,faf5cb82d22de62a,6297631944ac369e,a3,code_review+doc_processing+monitoring+research,1.0,0.625,False,3,0.43124999999999997,11,4,"{""COMPUTE"": 85, ""MEMORY"": 74, ""DATASET"": 25, ""API_CREDITS"": 37}","{""COMPUTE"": 82, ""MEMORY"": 71, ""DATASET"": 24, ""API_CREDITS"": 35}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 194, ""MEMORY"": 164, ""API_CREDITS"": 96, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,2098221685,joint_leontief,LEONTIEF,faf5cb82d22de62a,6297631944ac369e,a4,code_review+doc_processing+monitoring+research,1.0,0.625,False,3,0.43124999999999997,11,4,"{""COMPUTE"": 85, ""MEMORY"": 74, ""DATASET"": 25, ""API_CREDITS"": 37}","{""COMPUTE"": 82, ""MEMORY"": 71, ""DATASET"": 24, ""API_CREDITS"": 35}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 194, ""MEMORY"": 164, ""API_CREDITS"": 96, ""DATASET"": 32}",False,True,0.0091324200913242,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,2098221685,joint_leontief,LEONTIEF,faf5cb82d22de62a,6297631944ac369e,a5,code_review+doc_processing+monitoring+research,1.0,0.625,False,3,0.43124999999999997,11,4,"{""COMPUTE"": 85, ""MEMORY"": 74, ""DATASET"": 25, ""API_CREDITS"": 37}","{""COMPUTE"": 82, ""MEMORY"": 71, ""DATASET"": 24, ""API_CREDITS"": 35}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 194, ""MEMORY"": 164, ""API_CREDITS"": 96, ""DATASET"": 32}",False,True,0.013761467889908258,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,equal,none,db9acdf82fca0f4e,9512ac75a9d0802f,a0,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 60, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,equal,none,db9acdf82fca0f4e,9512ac75a9d0802f,a1,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,equal,none,db9acdf82fca0f4e,9512ac75a9d0802f,a2,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,equal,none,db9acdf82fca0f4e,9512ac75a9d0802f,a3,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,equal,none,db9acdf82fca0f4e,9512ac75a9d0802f,a4,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,equal,none,db9acdf82fca0f4e,9512ac75a9d0802f,a5,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 30, ""API_CREDITS"": 20}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,drf,none,db9acdf82fca0f4e,9512ac75a9d0802f,a0,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 60, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,drf,none,db9acdf82fca0f4e,9512ac75a9d0802f,a1,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,drf,none,db9acdf82fca0f4e,9512ac75a9d0802f,a2,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,drf,none,db9acdf82fca0f4e,9512ac75a9d0802f,a3,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,drf,none,db9acdf82fca0f4e,9512ac75a9d0802f,a4,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 30, ""API_CREDITS"": 20}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.011494252873563218,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,drf,none,db9acdf82fca0f4e,9512ac75a9d0802f,a5,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 30, ""API_CREDITS"": 20}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,decomposed_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a0,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 60, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,decomposed_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a1,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,decomposed_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a2,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,decomposed_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a3,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,decomposed_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a4,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,decomposed_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a5,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 30, ""API_CREDITS"": 20}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_linear,LINEAR,db9acdf82fca0f4e,9512ac75a9d0802f,a0,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005714285714285714,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_linear,LINEAR,db9acdf82fca0f4e,9512ac75a9d0802f,a1,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_linear,LINEAR,db9acdf82fca0f4e,9512ac75a9d0802f,a2,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 30, ""API_CREDITS"": 20}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.011494252873563218,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_linear,LINEAR,db9acdf82fca0f4e,9512ac75a9d0802f,a3,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 60, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005747126436781609,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_linear,LINEAR,db9acdf82fca0f4e,9512ac75a9d0802f,a4,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_linear,LINEAR,db9acdf82fca0f4e,9512ac75a9d0802f,a5,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.011627906976744186,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a0,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005714285714285714,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a1,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 30, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005747126436781609,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a2,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 60, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005747126436781609,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a3,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a4,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_cobb_douglas,COBB_DOUGLAS,db9acdf82fca0f4e,9512ac75a9d0802f,a5,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 20}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005813953488372093,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_ces,CES,db9acdf82fca0f4e,9512ac75a9d0802f,a0,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005714285714285714,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_ces,CES,db9acdf82fca0f4e,9512ac75a9d0802f,a1,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_ces,CES,db9acdf82fca0f4e,9512ac75a9d0802f,a2,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 30, ""API_CREDITS"": 20}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.011494252873563218,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_ces,CES,db9acdf82fca0f4e,9512ac75a9d0802f,a3,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 60, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.005747126436781609,0.0,"[0.25, 0.25, 0.25, 0.25]"
workload,homogeneous__moderate,homogeneous,,unit,moderate,1138347673,joint_ces,CES,db9acdf82fca0f4e,9512ac75a9d0802f,a4,code_review+doc_processing+monitoring,1.0,0.625,False,3,0.428125,9,3,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 31, ""API_CREDITS"": 21}","{""COMPUTE"": 54, ""MEMORY"": 51, ""DATASET"": 24, ""API_CREDITS"": 20}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 136, ""MEMORY"": 121, ""API_CREDITS"": 58, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
