cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
dirichlet_3.0__moderate,dirichlet_3.0,dirichlet,3.0,unit,moderate,1.3,2816590465,6e0f11f482cbb611,c41e8d1f31578daa,"[[0.26150870563728773, 0.1868173012883796, 0.21054438218836513, 0.3411296108859676], [0.06254688217421057, 0.7356209607930617, 0.07445515852891373, 0.1273769985038139], [0.26884763188838595, 0.13106641588440632, 0.20444499102867833, 0.3956409611985293], [0.42350535088367613, 0.18140124928925233, 0.1332057686589075, 0.2618876311681639], [0.27357328996772967, 0.14468669000447243, 0.33392703133954416, 0.24781298868825366], [0.14045920441190018, 0.057183495998988934, 0.2228325776404351, 0.5795247219486758]]","[{""research"": 5, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}]","[3, 3, 2, 4, 3, 3]",0.16666666666666666,0.6261425477923883,0.5916666666666667,0.09077288334660336,0.05549837084101375,"{""COMPUTE"": 834, ""MEMORY"": 705, ""API_CREDITS"": 371, ""DATASET"": 200}","{""COMPUTE"": 642, ""MEMORY"": 542, ""API_CREDITS"": 285, ""DATASET"": 154}","{""COMPUTE"": 1.2990654205607477, ""MEMORY"": 1.3007380073800738, ""API_CREDITS"": 1.3017543859649123, ""DATASET"": 1.2987012987012987}",4,[],"{""COMPUTE"": 0.009345794392523364, ""MEMORY"": 0.01107011070110701, ""API_CREDITS"": 0.021052631578947368, ""DATASET"": 0.03896103896103896}",exact_pending_queue,0,
dirichlet_3.0__high,dirichlet_3.0,dirichlet,3.0,unit,high,1.9,2816590465,6e0f11f482cbb611,b45d8e49bd12b388,"[[0.26150870563728773, 0.1868173012883796, 0.21054438218836513, 0.3411296108859676], [0.06254688217421057, 0.7356209607930617, 0.07445515852891373, 0.1273769985038139], [0.26884763188838595, 0.13106641588440632, 0.20444499102867833, 0.3956409611985293], [0.42350535088367613, 0.18140124928925233, 0.1332057686589075, 0.2618876311681639], [0.27357328996772967, 0.14468669000447243, 0.33392703133954416, 0.24781298868825366], [0.14045920441190018, 0.057183495998988934, 0.2228325776404351, 0.5795247219486758]]","[{""research"": 5, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}]","[3, 3, 2, 4, 3, 3]",0.16666666666666666,0.6261425477923883,0.5916666666666667,0.09077288334660336,0.05549837084101375,"{""COMPUTE"": 834, ""MEMORY"": 705, ""API_CREDITS"": 371, ""DATASET"": 200}","{""COMPUTE"": 439, ""MEMORY"": 371, ""API_CREDITS"": 195, ""DATASET"": 105}","{""COMPUTE"": 1.8997722095671983, ""MEMORY"": 1.9002695417789757, ""API_CREDITS"": 1.9025641025641025, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.01366742596810934, ""MEMORY"": 0.016172506738544475, ""API_CREDITS"": 0.03076923076923077, ""DATASET"": 0.05714285714285714}",exact_pending_queue,0,
dirichlet_3.0__moderate,dirichlet_3.0,dirichlet,3.0,unit,moderate,1.3,1882280034,88fa71da9a086af4,5115b5cb3a8a61ff,"[[0.37833683359106934, 0.08924976325487588, 0.20279104432947476, 0.3296223588245802], [0.40862815781998585, 0.3271541555861685, 0.11045907041696248, 0.15375861617688316], [0.3492398436476049, 0.07461469424929158, 0.39511114576214307, 0.18103431634096048], [0.5067966646887447, 0.23041662492185422, 0.12031126497719655, 0.14247544541220453], [0.2841765892804511, 0.38208591103636286, 0.051119222882224424, 0.2826182768009617], [0.21595080810519343, 0.3026295787279206, 0.3701686273751492, 0.11125098579173666]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 5, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 1}]","[3, 4, 3, 4, 3, 4]",0.5,0.8031890313585303,0.36666666666666664,0.03389518375349037,0.022218756820388017,"{""COMPUTE"": 1008, ""MEMORY"": 859, ""API_CREDITS"": 469, ""DATASET"": 248}","{""COMPUTE"": 775, ""MEMORY"": 661, ""API_CREDITS"": 361, ""DATASET"": 191}","{""COMPUTE"": 1.3006451612903225, ""MEMORY"": 1.2995461422087746, ""API_CREDITS"": 1.299168975069252, ""DATASET"": 1.2984293193717278}",4,[],"{""COMPUTE"": 0.007741935483870968, ""MEMORY"": 0.009077155824508321, ""API_CREDITS"": 0.01662049861495845, ""DATASET"": 0.031413612565445025}",exact_pending_queue,0,
dirichlet_3.0__high,dirichlet_3.0,dirichlet,3.0,unit,high,1.9,1882280034,88fa71da9a086af4,01996a325f1400f1,"[[0.37833683359106934, 0.08924976325487588, 0.20279104432947476, 0.3296223588245802], [0.40862815781998585, 0.3271541555861685, 0.11045907041696248, 0.15375861617688316], [0.3492398436476049, 0.07461469424929158, 0.39511114576214307, 0.18103431634096048], [0.5067966646887447, 0.23041662492185422, 0.12031126497719655, 0.14247544541220453], [0.2841765892804511, 0.38208591103636286, 0.051119222882224424, 0.2826182768009617], [0.21595080810519343, 0.3026295787279206, 0.3701686273751492, 0.11125098579173666]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 5, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 1}]","[3, 4, 3, 4, 3, 4]",0.5,0.8031890313585303,0.36666666666666664,0.03389518375349037,0.022218756820388017,"{""COMPUTE"": 1008, ""MEMORY"": 859, ""API_CREDITS"": 469, ""DATASET"": 248}","{""COMPUTE"": 531, ""MEMORY"": 452, ""API_CREDITS"": 247, ""DATASET"": 131}","{""COMPUTE"": 1.8983050847457628, ""MEMORY"": 1.9004424778761062, ""API_CREDITS"": 1.8987854251012146, ""DATASET"": 1.8931297709923665}",4,[],"{""COMPUTE"": 0.011299435028248588, ""MEMORY"": 0.01327433628318584, ""API_CREDITS"": 0.024291497975708502, ""DATASET"": 0.04580152671755725}",exact_pending_queue,0,
dirichlet_3.0__moderate,dirichlet_3.0,dirichlet,3.0,unit,moderate,1.3,353017515,4258d8a86ae06ea9,97caf409dac48ff0,"[[0.10995393437164891, 0.2041344863788851, 0.11801995802196238, 0.5678916212275037], [0.3460335398931877, 0.28990240582407706, 0.1970790043006089, 0.1669850499821264], [0.19065620543634842, 0.11512122320444787, 0.4326307108621044, 0.2615918604970992], [0.2885734466419761, 0.08070092792435966, 0.31183876728584986, 0.3188868581478143], [0.2288348859809369, 0.3372949275614431, 0.27470184119660906, 0.15916834526101106], [0.19794017886536291, 0.15959144427867972, 0.26623249971766805, 0.3762358771382893]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 2, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 4}]","[2, 4, 3, 4, 4, 3]",0.5,0.7249336254524302,0.475,0.08542835671230359,0.05384782987528774,"{""COMPUTE"": 754, ""MEMORY"": 646, ""API_CREDITS"": 318, ""DATASET"": 208}","{""COMPUTE"": 580, ""MEMORY"": 497, ""API_CREDITS"": 245, ""DATASET"": 160}","{""COMPUTE"": 1.3, ""MEMORY"": 1.2997987927565393, ""API_CREDITS"": 1.2979591836734694, ""DATASET"": 1.3}",4,[],"{""COMPUTE"": 0.010344827586206896, ""MEMORY"": 0.012072434607645875, ""API_CREDITS"": 0.024489795918367346, ""DATASET"": 0.0375}",exact_pending_queue,0,
dirichlet_3.0__high,dirichlet_3.0,dirichlet,3.0,unit,high,1.9,353017515,4258d8a86ae06ea9,7937ff2802f621e0,"[[0.10995393437164891, 0.2041344863788851, 0.11801995802196238, 0.5678916212275037], [0.3460335398931877, 0.28990240582407706, 0.1970790043006089, 0.1669850499821264], [0.19065620543634842, 0.11512122320444787, 0.4326307108621044, 0.2615918604970992], [0.2885734466419761, 0.08070092792435966, 0.31183876728584986, 0.3188868581478143], [0.2288348859809369, 0.3372949275614431, 0.27470184119660906, 0.15916834526101106], [0.19794017886536291, 0.15959144427867972, 0.26623249971766805, 0.3762358771382893]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 2, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 4}]","[2, 4, 3, 4, 4, 3]",0.5,0.7249336254524302,0.475,0.08542835671230359,0.05384782987528774,"{""COMPUTE"": 754, ""MEMORY"": 646, ""API_CREDITS"": 318, ""DATASET"": 208}","{""COMPUTE"": 397, ""MEMORY"": 340, ""API_CREDITS"": 167, ""DATASET"": 109}","{""COMPUTE"": 1.8992443324937027, ""MEMORY"": 1.9, ""API_CREDITS"": 1.904191616766467, ""DATASET"": 1.908256880733945}",4,[],"{""COMPUTE"": 0.015113350125944584, ""MEMORY"": 0.01764705882352941, ""API_CREDITS"": 0.03592814371257485, ""DATASET"": 0.05504587155963303}",exact_pending_queue,0,
dirichlet_3.0__moderate,dirichlet_3.0,dirichlet,3.0,unit,moderate,1.3,3253940505,fa245cf359f2fffd,74b5f70a1f68c4ac,"[[0.23260881205525138, 0.40380827962100396, 0.23594593739751216, 0.12763697092623244], [0.5540095647473398, 0.10260020035623435, 0.16882206845668565, 0.17456816643974027], [0.2913666861519546, 0.1929899709736626, 0.3885089483327093, 0.1271343945416736], [0.15358841861605932, 0.5737208458610733, 0.14020709578996082, 0.1324836397329066], [0.16450832030803778, 0.1067282909686782, 0.5183457643318367, 0.21041762439144734], [0.1474066587815586, 0.3980163867449001, 0.22087283281801293, 0.2337041216555284]]","[{""research"": 0, ""code_review"": 5, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 0}]","[3, 2, 4, 2, 4, 3]",0.3333333333333333,0.648452021230683,0.5,0.027685974603044207,0.01841126929885805,"{""COMPUTE"": 866, ""MEMORY"": 703, ""API_CREDITS"": 425, ""DATASET"": 120}","{""COMPUTE"": 666, ""MEMORY"": 541, ""API_CREDITS"": 327, ""DATASET"": 92}","{""COMPUTE"": 1.3003003003003002, ""MEMORY"": 1.299445471349353, ""API_CREDITS"": 1.2996941896024465, ""DATASET"": 1.3043478260869565}",4,[],"{""COMPUTE"": 0.009009009009009009, ""MEMORY"": 0.011090573012939002, ""API_CREDITS"": 0.01834862385321101, ""DATASET"": 0.06521739130434782}",exact_pending_queue,0,
dirichlet_3.0__high,dirichlet_3.0,dirichlet,3.0,unit,high,1.9,3253940505,fa245cf359f2fffd,0e433f272fcb48dc,"[[0.23260881205525138, 0.40380827962100396, 0.23594593739751216, 0.12763697092623244], [0.5540095647473398, 0.10260020035623435, 0.16882206845668565, 0.17456816643974027], [0.2913666861519546, 0.1929899709736626, 0.3885089483327093, 0.1271343945416736], [0.15358841861605932, 0.5737208458610733, 0.14020709578996082, 0.1324836397329066], [0.16450832030803778, 0.1067282909686782, 0.5183457643318367, 0.21041762439144734], [0.1474066587815586, 0.3980163867449001, 0.22087283281801293, 0.2337041216555284]]","[{""research"": 0, ""code_review"": 5, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 0}]","[3, 2, 4, 2, 4, 3]",0.3333333333333333,0.648452021230683,0.5,0.027685974603044207,0.01841126929885805,"{""COMPUTE"": 866, ""MEMORY"": 703, ""API_CREDITS"": 425, ""DATASET"": 120}","{""COMPUTE"": 456, ""MEMORY"": 370, ""API_CREDITS"": 224, ""DATASET"": 63}","{""COMPUTE"": 1.8991228070175439, ""MEMORY"": 1.9, ""API_CREDITS"": 1.8973214285714286, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.013157894736842105, ""MEMORY"": 0.016216216216216217, ""API_CREDITS"": 0.026785714285714284, ""DATASET"": 0.09523809523809523}",exact_pending_queue,0,
dirichlet_3.0__moderate,dirichlet_3.0,dirichlet,3.0,unit,moderate,1.3,611789586,28b1904114d88ac4,b88cb26a2d208b64,"[[0.41751042298129426, 0.1572783138406354, 0.1141773077340808, 0.31103395544398943], [0.0843137378307557, 0.17060657700707524, 0.509840444280048, 0.23523924088212111], [0.38107212973978694, 0.04229331508634541, 0.05399716070600748, 0.5226373944678602], [0.28749686217175696, 0.21629172964910964, 0.10281308449484955, 0.3933983236842837], [0.32544011568812675, 0.23743032288628727, 0.055735428463620264, 0.3813941329619657], [0.12254995112934355, 0.2576140619699826, 0.17616743025899706, 0.44366855664167665]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}]","[3, 4, 2, 3, 4, 4]",0.5,0.7680764322240582,0.375,0.04774083745267001,0.03599141656214954,"{""COMPUTE"": 838, ""MEMORY"": 732, ""API_CREDITS"": 364, ""DATASET"": 256}","{""COMPUTE"": 645, ""MEMORY"": 563, ""API_CREDITS"": 280, ""DATASET"": 197}","{""COMPUTE"": 1.2992248062015503, ""MEMORY"": 1.300177619893428, ""API_CREDITS"": 1.3, ""DATASET"": 1.299492385786802}",4,[],"{""COMPUTE"": 0.009302325581395349, ""MEMORY"": 0.010657193605683837, ""API_CREDITS"": 0.02142857142857143, ""DATASET"": 0.030456852791878174}",exact_pending_queue,0,
dirichlet_3.0__high,dirichlet_3.0,dirichlet,3.0,unit,high,1.9,611789586,28b1904114d88ac4,30ce0b7c58f1bd52,"[[0.41751042298129426, 0.1572783138406354, 0.1141773077340808, 0.31103395544398943], [0.0843137378307557, 0.17060657700707524, 0.509840444280048, 0.23523924088212111], [0.38107212973978694, 0.04229331508634541, 0.05399716070600748, 0.5226373944678602], [0.28749686217175696, 0.21629172964910964, 0.10281308449484955, 0.3933983236842837], [0.32544011568812675, 0.23743032288628727, 0.055735428463620264, 0.3813941329619657], [0.12254995112934355, 0.2576140619699826, 0.17616743025899706, 0.44366855664167665]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}]","[3, 4, 2, 3, 4, 4]",0.5,0.7680764322240582,0.375,0.04774083745267001,0.03599141656214954,"{""COMPUTE"": 838, ""MEMORY"": 732, ""API_CREDITS"": 364, ""DATASET"": 256}","{""COMPUTE"": 441, ""MEMORY"": 385, ""API_CREDITS"": 192, ""DATASET"": 135}","{""COMPUTE"": 1.9002267573696145, ""MEMORY"": 1.9012987012987013, ""API_CREDITS"": 1.8958333333333333, ""DATASET"": 1.8962962962962964}",4,[],"{""COMPUTE"": 0.013605442176870748, ""MEMORY"": 0.015584415584415584, ""API_CREDITS"": 0.03125, ""DATASET"": 0.044444444444444446}",exact_pending_queue,0,
dirichlet_3.0__moderate,dirichlet_3.0,dirichlet,3.0,unit,moderate,1.3,3070176297,3c16027774c1b7ee,90d7e5fc4f95bad0,"[[0.04297962669850287, 0.1401989039991571, 0.5048274817317754, 0.3119939875705647], [0.12763120496665614, 0.20530723580227933, 0.21823081689780993, 0.44883074233325454], [0.17782298409259636, 0.4134402029678179, 0.17225181460278777, 0.23648499833679806], [0.24440911555641373, 0.42236071744854337, 0.1421011224671535, 0.19112904452788934], [0.07628603150716878, 0.20249743489465138, 0.49434333833301997, 0.22687319526515995], [0.09368660415600319, 0.3171126665883815, 0.3027821509440566, 0.2864185783115589]]","[{""research"": 0, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 6}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}]","[3, 3, 3, 4, 4, 4]",0.5,0.7604820993782191,0.44166666666666665,0.07370889650460845,0.04621327229512681,"{""COMPUTE"": 766, ""MEMORY"": 635, ""API_CREDITS"": 345, ""DATASET"": 152}","{""COMPUTE"": 589, ""MEMORY"": 488, ""API_CREDITS"": 265, ""DATASET"": 117}","{""COMPUTE"": 1.300509337860781, ""MEMORY"": 1.3012295081967213, ""API_CREDITS"": 1.3018867924528301, ""DATASET"": 1.2991452991452992}",4,[],"{""COMPUTE"": 0.010186757215619695, ""MEMORY"": 0.012295081967213115, ""API_CREDITS"": 0.022641509433962263, ""DATASET"": 0.05128205128205128}",exact_pending_queue,0,
dirichlet_3.0__high,dirichlet_3.0,dirichlet,3.0,unit,high,1.9,3070176297,3c16027774c1b7ee,a09455e266a5f4dc,"[[0.04297962669850287, 0.1401989039991571, 0.5048274817317754, 0.3119939875705647], [0.12763120496665614, 0.20530723580227933, 0.21823081689780993, 0.44883074233325454], [0.17782298409259636, 0.4134402029678179, 0.17225181460278777, 0.23648499833679806], [0.24440911555641373, 0.42236071744854337, 0.1421011224671535, 0.19112904452788934], [0.07628603150716878, 0.20249743489465138, 0.49434333833301997, 0.22687319526515995], [0.09368660415600319, 0.3171126665883815, 0.3027821509440566, 0.2864185783115589]]","[{""research"": 0, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 6}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}]","[3, 3, 3, 4, 4, 4]",0.5,0.7604820993782191,0.44166666666666665,0.07370889650460845,0.04621327229512681,"{""COMPUTE"": 766, ""MEMORY"": 635, ""API_CREDITS"": 345, ""DATASET"": 152}","{""COMPUTE"": 403, ""MEMORY"": 334, ""API_CREDITS"": 182, ""DATASET"": 80}","{""COMPUTE"": 1.900744416873449, ""MEMORY"": 1.901197604790419, ""API_CREDITS"": 1.8956043956043955, ""DATASET"": 1.9}",4,[],"{""COMPUTE"": 0.01488833746898263, ""MEMORY"": 0.017964071856287425, ""API_CREDITS"": 0.03296703296703297, ""DATASET"": 0.075}",exact_pending_queue,0,
